C:\Users\Panaligan\Desktop\track\IMG\center_2021_11_30_06_41_27_321.jpg,C:\Users\Panaligan\Desktop\track\IMG\left_2021_11_30_06_41_27_321.jpg,C:\Users\Panaligan\Desktop\track\IMG\right_2021_11_30_06_41_27_321.jpg,0,1,0,19.55191
C:\Users\Panaligan\Desktop\track\IMG\center_2021_11_30_06_41_27_390.jpg,C:\Users\Panaligan\Desktop\track\IMG\left_2021_11_30_06_41_27_390.jpg,C:\Users\Panaligan\Desktop\track\IMG\right_2021_11_30_06_41_27_390.jpg,-0.1,1,0,20.04263
C:\Users\Panaligan\Desktop\track\IMG\center_2021_11_30_06_41_27_458.jpg,C:\Users\Panaligan\Desktop\track\IMG\left_2021_11_30_06_41_27_458.jpg,C:\Users\Panaligan\Desktop\track\IMG\right_2021_11_30_06_41_27_458.jpg,-0.25,1,0,20.72296
C:\Users\Panaligan\Desktop\track\IMG\center_2021_11_30_06_41_27_527.jpg,C:\Users\Panaligan\Desktop\track\IMG\left_2021_11_30_06_41_27_527.jpg,C:\Users\Panaligan\Desktop\track\IMG\right_2021_11_30_06_41_27_527.jpg,-0.45,1,0,21.42476
C:\Users\Panaligan\Desktop\track\IMG\center_2021_11_30_06_41_27_594.jpg,C:\Users\Panaligan\Desktop\track\IMG\left_2021_11_30_06_41_27_594.jpg,C:\Users\Panaligan\Desktop\track\IMG\right_2021_11_30_06_41_27_594.jpg,-0.6000001,1,0,21.85787
C:\Users\Panaligan\Desktop\track\IMG\center_2021_11_30_06_41_27_664.jpg,C:\Users\Panaligan\Desktop\track\IMG\left_2021_11_30_06_41_27_664.jpg,C:\Users\Panaligan\Desktop\track\IMG\right_2021_11_30_06_41_27_664.jpg,0,1,0,22.52993
C:\Users\Panaligan\Desktop\track\IMG\center_2021_11_30_06_41_27_733.jpg,C:\Users\Panaligan\Desktop\track\IMG\left_2021_11_30_06_41_27_733.jpg,C:\Users\Panaligan\Desktop\track\IMG\right_2021_11_30_06_41_27_733.jpg,0,1,0,23.09749
C:\Users\Panaligan\Desktop\track\IMG\center_2021_11_30_06_41_27_800.jpg,C:\Users\Panaligan\Desktop\track\IMG\left_2021_11_30_06_41_27_800.jpg,C:\Users\Panaligan\Desktop\track\IMG\right_2021_11_30_06_41_27_800.jpg,0,1,0,23.86732
C:\Users\Panaligan\Desktop\track\IMG\center_2021_11_30_06_41_27_868.jpg,C:\Users\Panaligan\Desktop\track\IMG\left_2021_11_30_06_41_27_868.jpg,C:\Users\Panaligan\Desktop\track\IMG\right_2021_11_30_06_41_27_868.jpg,0,1,0,24.44538
C:\Users\Panaligan\Desktop\track\IMG\center_2021_11_30_06_41_27_937.jpg,C:\Users\Panaligan\Desktop\track\IMG\left_2021_11_30_06_41_27_937.jpg,C:\Users\Panaligan\Desktop\track\IMG\right_2021_11_30_06_41_27_937.jpg,-0.15,1,0,25.02066
C:\Users\Panaligan\Desktop\track\IMG\center_2021_11_30_06_41_28_004.jpg,C:\Users\Panaligan\Desktop\track\IMG\left_2021_11_30_06_41_28_004.jpg,C:\Users\Panaligan\Desktop\track\IMG\right_2021_11_30_06_41_28_004.jpg,-0.35,1,0,25.731
C:\Users\Panaligan\Desktop\track\IMG\center_2021_11_30_06_41_28_071.jpg,C:\Users\Panaligan\Desktop\track\IMG\left_2021_11_30_06_41_28_071.jpg,C:\Users\Panaligan\Desktop\track\IMG\right_2021_11_30_06_41_28_071.jpg,-0.5000001,1,0,26.20681
C:\Users\Panaligan\Desktop\track\IMG\center_2021_11_30_06_41_28_138.jpg,C:\Users\Panaligan\Desktop\track\IMG\left_2021_11_30_06_41_28_138.jpg,C:\Users\Panaligan\Desktop\track\IMG\right_2021_11_30_06_41_28_138.jpg,-0.6500001,1,0,26.63098
C:\Users\Panaligan\Desktop\track\IMG\center_2021_11_30_06_41_28_208.jpg,C:\Users\Panaligan\Desktop\track\IMG\left_2021_11_30_06_41_28_208.jpg,C:\Users\Panaligan\Desktop\track\IMG\right_2021_11_30_06_41_28_208.jpg,0,1,0,27.27465
C:\Users\Panaligan\Desktop\track\IMG\center_2021_11_30_06_41_28_276.jpg,C:\Users\Panaligan\Desktop\track\IMG\left_2021_11_30_06_41_28_276.jpg,C:\Users\Panaligan\Desktop\track\IMG\right_2021_11_30_06_41_28_276.jpg,0,1,0,27.81805
C:\Users\Panaligan\Desktop\track\IMG\center_2021_11_30_06_41_28_346.jpg,C:\Users\Panaligan\Desktop\track\IMG\left_2021_11_30_06_41_28_346.jpg,C:\Users\Panaligan\Desktop\track\IMG\right_2021_11_30_06_41_28_346.jpg,0,1,0,28.55558
C:\Users\Panaligan\Desktop\track\IMG\center_2021_11_30_06_41_28_413.jpg,C:\Users\Panaligan\Desktop\track\IMG\left_2021_11_30_06_41_28_413.jpg,C:\Users\Panaligan\Desktop\track\IMG\right_2021_11_30_06_41_28_413.jpg,0,1,0,29.10835
C:\Users\Panaligan\Desktop\track\IMG\center_2021_11_30_06_41_28_482.jpg,C:\Users\Panaligan\Desktop\track\IMG\left_2021_11_30_06_41_28_482.jpg,C:\Users\Panaligan\Desktop\track\IMG\right_2021_11_30_06_41_28_482.jpg,0,1,0,29.84094
C:\Users\Panaligan\Desktop\track\IMG\center_2021_11_30_06_41_28_550.jpg,C:\Users\Panaligan\Desktop\track\IMG\left_2021_11_30_06_41_28_550.jpg,C:\Users\Panaligan\Desktop\track\IMG\right_2021_11_30_06_41_28_550.jpg,0,1,0,30.19214
C:\Users\Panaligan\Desktop\track\IMG\center_2021_11_30_06_41_28_617.jpg,C:\Users\Panaligan\Desktop\track\IMG\left_2021_11_30_06_41_28_617.jpg,C:\Users\Panaligan\Desktop\track\IMG\right_2021_11_30_06_41_28_617.jpg,0,1,0,30.19023
C:\Users\Panaligan\Desktop\track\IMG\center_2021_11_30_06_41_28_685.jpg,C:\Users\Panaligan\Desktop\track\IMG\left_2021_11_30_06_41_28_685.jpg,C:\Users\Panaligan\Desktop\track\IMG\right_2021_11_30_06_41_28_685.jpg,0,0.7946923,0,30.15079
C:\Users\Panaligan\Desktop\track\IMG\center_2021_11_30_06_41_28_752.jpg,C:\Users\Panaligan\Desktop\track\IMG\left_2021_11_30_06_41_28_752.jpg,C:\Users\Panaligan\Desktop\track\IMG\right_2021_11_30_06_41_28_752.jpg,0,0.6135823,0,30.10648
C:\Users\Panaligan\Desktop\track\IMG\center_2021_11_30_06_41_28_821.jpg,C:\Users\Panaligan\Desktop\track\IMG\left_2021_11_30_06_41_28_821.jpg,C:\Users\Panaligan\Desktop\track\IMG\right_2021_11_30_06_41_28_821.jpg,0,0.3780922,0,30.04263
C:\Users\Panaligan\Desktop\track\IMG\center_2021_11_30_06_41_28_889.jpg,C:\Users\Panaligan\Desktop\track\IMG\left_2021_11_30_06_41_28_889.jpg,C:\Users\Panaligan\Desktop\track\IMG\right_2021_11_30_06_41_28_889.jpg,0,0.194962,0,29.99731
C:\Users\Panaligan\Desktop\track\IMG\center_2021_11_30_06_41_28_958.jpg,C:\Users\Panaligan\Desktop\track\IMG\left_2021_11_30_06_41_28_958.jpg,C:\Users\Panaligan\Desktop\track\IMG\right_2021_11_30_06_41_28_958.jpg,-0.05,0.1569022,0,29.90901
C:\Users\Panaligan\Desktop\track\IMG\center_2021_11_30_06_41_29_027.jpg,C:\Users\Panaligan\Desktop\track\IMG\left_2021_11_30_06_41_29_027.jpg,C:\Users\Panaligan\Desktop\track\IMG\right_2021_11_30_06_41_29_027.jpg,-0.25,0.3933079,0,29.88915
C:\Users\Panaligan\Desktop\track\IMG\center_2021_11_30_06_41_29_094.jpg,C:\Users\Panaligan\Desktop\track\IMG\left_2021_11_30_06_41_29_094.jpg,C:\Users\Panaligan\Desktop\track\IMG\right_2021_11_30_06_41_29_094.jpg,-0.4,0.571588,0,29.97589
C:\Users\Panaligan\Desktop\track\IMG\center_2021_11_30_06_41_29_164.jpg,C:\Users\Panaligan\Desktop\track\IMG\left_2021_11_30_06_41_29_164.jpg,C:\Users\Panaligan\Desktop\track\IMG\right_2021_11_30_06_41_29_164.jpg,-0.6000001,0.8107274,0,30.07474
C:\Users\Panaligan\Desktop\track\IMG\center_2021_11_30_06_41_29_233.jpg,C:\Users\Panaligan\Desktop\track\IMG\left_2021_11_30_06_41_29_233.jpg,C:\Users\Panaligan\Desktop\track\IMG\right_2021_11_30_06_41_29_233.jpg,-0.7500002,0.9929119,0,30.10097
C:\Users\Panaligan\Desktop\track\IMG\center_2021_11_30_06_41_29_302.jpg,C:\Users\Panaligan\Desktop\track\IMG\left_2021_11_30_06_41_29_302.jpg,C:\Users\Panaligan\Desktop\track\IMG\right_2021_11_30_06_41_29_302.jpg,0,0.9019871,0,30.16075
C:\Users\Panaligan\Desktop\track\IMG\center_2021_11_30_06_41_29_371.jpg,C:\Users\Panaligan\Desktop\track\IMG\left_2021_11_30_06_41_29_371.jpg,C:\Users\Panaligan\Desktop\track\IMG\right_2021_11_30_06_41_29_371.jpg,0,0.7191011,0,30.124
C:\Users\Panaligan\Desktop\track\IMG\center_2021_11_30_06_41_29_437.jpg,C:\Users\Panaligan\Desktop\track\IMG\left_2021_11_30_06_41_29_437.jpg,C:\Users\Panaligan\Desktop\track\IMG\right_2021_11_30_06_41_29_437.jpg,0,0.5398919,0,30.0841
C:\Users\Panaligan\Desktop\track\IMG\center_2021_11_30_06_41_29_506.jpg,C:\Users\Panaligan\Desktop\track\IMG\left_2021_11_30_06_41_29_506.jpg,C:\Users\Panaligan\Desktop\track\IMG\right_2021_11_30_06_41_29_506.jpg,0,0.3030653,0,30.02321
C:\Users\Panaligan\Desktop\track\IMG\center_2021_11_30_06_41_29_573.jpg,C:\Users\Panaligan\Desktop\track\IMG\left_2021_11_30_06_41_29_573.jpg,C:\Users\Panaligan\Desktop\track\IMG\right_2021_11_30_06_41_29_573.jpg,0,0.1205099,0,29.97607
C:\Users\Panaligan\Desktop\track\IMG\center_2021_11_30_06_41_29_642.jpg,C:\Users\Panaligan\Desktop\track\IMG\left_2021_11_30_06_41_29_642.jpg,C:\Users\Panaligan\Desktop\track\IMG\right_2021_11_30_06_41_29_642.jpg,0,0,0,29.77167
C:\Users\Panaligan\Desktop\track\IMG\center_2021_11_30_06_41_29_711.jpg,C:\Users\Panaligan\Desktop\track\IMG\left_2021_11_30_06_41_29_711.jpg,C:\Users\Panaligan\Desktop\track\IMG\right_2021_11_30_06_41_29_711.jpg,0,0,0,29.59153
C:\Users\Panaligan\Desktop\track\IMG\center_2021_11_30_06_41_29_781.jpg,C:\Users\Panaligan\Desktop\track\IMG\left_2021_11_30_06_41_29_781.jpg,C:\Users\Panaligan\Desktop\track\IMG\right_2021_11_30_06_41_29_781.jpg,0,0,0,29.35334
C:\Users\Panaligan\Desktop\track\IMG\center_2021_11_30_06_41_29_851.jpg,C:\Users\Panaligan\Desktop\track\IMG\left_2021_11_30_06_41_29_851.jpg,C:\Users\Panaligan\Desktop\track\IMG\right_2021_11_30_06_41_29_851.jpg,0,0,0,29.17521
C:\Users\Panaligan\Desktop\track\IMG\center_2021_11_30_06_41_29_920.jpg,C:\Users\Panaligan\Desktop\track\IMG\left_2021_11_30_06_41_29_920.jpg,C:\Users\Panaligan\Desktop\track\IMG\right_2021_11_30_06_41_29_920.jpg,0,0,0,28.93953
C:\Users\Panaligan\Desktop\track\IMG\center_2021_11_30_06_41_29_988.jpg,C:\Users\Panaligan\Desktop\track\IMG\left_2021_11_30_06_41_29_988.jpg,C:\Users\Panaligan\Desktop\track\IMG\right_2021_11_30_06_41_29_988.jpg,0,0,0,28.76484
C:\Users\Panaligan\Desktop\track\IMG\center_2021_11_30_06_41_30_058.jpg,C:\Users\Panaligan\Desktop\track\IMG\left_2021_11_30_06_41_30_058.jpg,C:\Users\Panaligan\Desktop\track\IMG\right_2021_11_30_06_41_30_058.jpg,0.15,0,0,28.58228
C:\Users\Panaligan\Desktop\track\IMG\center_2021_11_30_06_41_30_126.jpg,C:\Users\Panaligan\Desktop\track\IMG\left_2021_11_30_06_41_30_126.jpg,C:\Users\Panaligan\Desktop\track\IMG\right_2021_11_30_06_41_30_126.jpg,0,0,0,28.30423
C:\Users\Panaligan\Desktop\track\IMG\center_2021_11_30_06_41_30_195.jpg,C:\Users\Panaligan\Desktop\track\IMG\left_2021_11_30_06_41_30_195.jpg,C:\Users\Panaligan\Desktop\track\IMG\right_2021_11_30_06_41_30_195.jpg,0,0,0,28.13157
C:\Users\Panaligan\Desktop\track\IMG\center_2021_11_30_06_41_30_265.jpg,C:\Users\Panaligan\Desktop\track\IMG\left_2021_11_30_06_41_30_265.jpg,C:\Users\Panaligan\Desktop\track\IMG\right_2021_11_30_06_41_30_265.jpg,0,0,0,27.90426
C:\Users\Panaligan\Desktop\track\IMG\center_2021_11_30_06_41_30_332.jpg,C:\Users\Panaligan\Desktop\track\IMG\left_2021_11_30_06_41_30_332.jpg,C:\Users\Panaligan\Desktop\track\IMG\right_2021_11_30_06_41_30_332.jpg,0,0,0,27.73575
C:\Users\Panaligan\Desktop\track\IMG\center_2021_11_30_06_41_30_401.jpg,C:\Users\Panaligan\Desktop\track\IMG\left_2021_11_30_06_41_30_401.jpg,C:\Users\Panaligan\Desktop\track\IMG\right_2021_11_30_06_41_30_401.jpg,0,0,0,27.51301
C:\Users\Panaligan\Desktop\track\IMG\center_2021_11_30_06_41_30_468.jpg,C:\Users\Panaligan\Desktop\track\IMG\left_2021_11_30_06_41_30_468.jpg,C:\Users\Panaligan\Desktop\track\IMG\right_2021_11_30_06_41_30_468.jpg,0,0,0,27.34724
C:\Users\Panaligan\Desktop\track\IMG\center_2021_11_30_06_41_30_537.jpg,C:\Users\Panaligan\Desktop\track\IMG\left_2021_11_30_06_41_30_537.jpg,C:\Users\Panaligan\Desktop\track\IMG\right_2021_11_30_06_41_30_537.jpg,0,0,0,27.1825
C:\Users\Panaligan\Desktop\track\IMG\center_2021_11_30_06_41_30_604.jpg,C:\Users\Panaligan\Desktop\track\IMG\left_2021_11_30_06_41_30_604.jpg,C:\Users\Panaligan\Desktop\track\IMG\right_2021_11_30_06_41_30_604.jpg,0,0,0,26.96443
C:\Users\Panaligan\Desktop\track\IMG\center_2021_11_30_06_41_30_674.jpg,C:\Users\Panaligan\Desktop\track\IMG\left_2021_11_30_06_41_30_674.jpg,C:\Users\Panaligan\Desktop\track\IMG\right_2021_11_30_06_41_30_674.jpg,0,0,0,26.80185
C:\Users\Panaligan\Desktop\track\IMG\center_2021_11_30_06_41_30_742.jpg,C:\Users\Panaligan\Desktop\track\IMG\left_2021_11_30_06_41_30_742.jpg,C:\Users\Panaligan\Desktop\track\IMG\right_2021_11_30_06_41_30_742.jpg,0,0,0,26.58655
C:\Users\Panaligan\Desktop\track\IMG\center_2021_11_30_06_41_30_810.jpg,C:\Users\Panaligan\Desktop\track\IMG\left_2021_11_30_06_41_30_810.jpg,C:\Users\Panaligan\Desktop\track\IMG\right_2021_11_30_06_41_30_810.jpg,0,0,0,26.42622
C:\Users\Panaligan\Desktop\track\IMG\center_2021_11_30_06_41_30_876.jpg,C:\Users\Panaligan\Desktop\track\IMG\left_2021_11_30_06_41_30_876.jpg,C:\Users\Panaligan\Desktop\track\IMG\right_2021_11_30_06_41_30_876.jpg,0,0,0,26.26684
C:\Users\Panaligan\Desktop\track\IMG\center_2021_11_30_06_41_30_945.jpg,C:\Users\Panaligan\Desktop\track\IMG\left_2021_11_30_06_41_30_945.jpg,C:\Users\Panaligan\Desktop\track\IMG\right_2021_11_30_06_41_30_945.jpg,0,0,0,26.05566
C:\Users\Panaligan\Desktop\track\IMG\center_2021_11_30_06_41_31_014.jpg,C:\Users\Panaligan\Desktop\track\IMG\left_2021_11_30_06_41_31_014.jpg,C:\Users\Panaligan\Desktop\track\IMG\right_2021_11_30_06_41_31_014.jpg,0,0,0,25.89838
C:\Users\Panaligan\Desktop\track\IMG\center_2021_11_30_06_41_31_082.jpg,C:\Users\Panaligan\Desktop\track\IMG\left_2021_11_30_06_41_31_082.jpg,C:\Users\Panaligan\Desktop\track\IMG\right_2021_11_30_06_41_31_082.jpg,0,0,0,25.69014
C:\Users\Panaligan\Desktop\track\IMG\center_2021_11_30_06_41_31_149.jpg,C:\Users\Panaligan\Desktop\track\IMG\left_2021_11_30_06_41_31_149.jpg,C:\Users\Panaligan\Desktop\track\IMG\right_2021_11_30_06_41_31_149.jpg,-0.05,0,0,25.5345
C:\Users\Panaligan\Desktop\track\IMG\center_2021_11_30_06_41_31_219.jpg,C:\Users\Panaligan\Desktop\track\IMG\left_2021_11_30_06_41_31_219.jpg,C:\Users\Panaligan\Desktop\track\IMG\right_2021_11_30_06_41_31_219.jpg,-0.2,0,0,25.36271
C:\Users\Panaligan\Desktop\track\IMG\center_2021_11_30_06_41_31_286.jpg,C:\Users\Panaligan\Desktop\track\IMG\left_2021_11_30_06_41_31_286.jpg,C:\Users\Panaligan\Desktop\track\IMG\right_2021_11_30_06_41_31_286.jpg,-0.4,0.0842616,0,25.08291
C:\Users\Panaligan\Desktop\track\IMG\center_2021_11_30_06_41_31_355.jpg,C:\Users\Panaligan\Desktop\track\IMG\left_2021_11_30_06_41_31_355.jpg,C:\Users\Panaligan\Desktop\track\IMG\right_2021_11_30_06_41_31_355.jpg,-0.5500001,0.264018,0,24.9386
